Client,Received,Stream Tag,Cuid,Sch_Code,AnalyteCode,Result,AnaUnitCode,AnalyteStatus,LFL,LWL,ExpectedValue,UWL,UFL,Exported
AMIS0463,,,,,,,,,,,,,,
BM_MCP,5/7/2023 9:32,PVL_I,8922740,ICP_LQDBM,FE_AV,127,MG/L,QWH,121.9,123.033657,125,123.033657,128.1,5/7/2023 10:20
BM_MCP,5/7/2023 9:32,PVL_I,8922740,ICP_LQDBM,FEMGL_AV,127170,MG/L,QWH,121900,123033.657,125000,123033.657,128100,5/7/2023 10:20
BM_MCP,5/7/2023 9:32,PVL_I,8922740,ICP_LQDBM,NI_AV,498,G/L,CPL,475,484.1423948,500,484.1423948,525,5/7/2023 10:20
BM_MCP,8/28/2023 9:31,PVL_I,8943229,ICP_LQDBM,FE_AV,127,MG/L,CPL,121.9,123.033657,125,123.033657,128.1,8/28/2023 10:50
BM_MCP,8/28/2023 9:31,PVL_I,8943229,ICP_LQDBM,FEMGL_AV,126887.932,MG/L,CPL,121900,123033.657,125000,123033.657,128100,8/28/2023 10:50
BM_MCP,8/28/2023 9:31,PVL_I,8943229,ICP_LQDBM,NI_AV,518,G/L,QWH,475,484.1423948,500,484.1423948,525,8/28/2023 10:50
BM_MCP,8/28/2023 9:31,PVL_I,8943230,ICP_LQDBM,FE_AV,128,MG/L,QWH,121.9,123.033657,125,123.033657,128.1,8/28/2023 10:50
BM_MCP,8/28/2023 9:31,PVL_I,8943230,ICP_LQDBM,FEMGL_AV,127948.533,MG/L,QWH,121900,123033.657,125000,123033.657,128100,8/28/2023 10:50
BM_MCP,8/28/2023 9:31,PVL_I,8943230,ICP_LQDBM,NI_AV,521,G/L,QWH,475,484.1423948,500,484.1423948,525,8/28/2023 10:50
BM_MCP,8/22/2023 21:38,PVL_I,8942451,ICP_LQDBM,CU_AV,246,G/L,CPL,237.5,242.0711974,250,242.0711974,262.5,8/22/2023 22:35
BM_MCP,8/22/2023 21:38,PVL_I,8942451,ICP_LQDBM,FE_AV,124,MG/L,CPL,121.9,123.033657,125,123.033657,128.1,8/22/2023 22:35
BM_MCP,8/22/2023 21:38,PVL_I,8942451,ICP_LQDBM,FEMGL_AV,123769.972,MG/L,CPL,121900,123033.657,125000,123033.657,128100,8/22/2023 22:35
BM_MCP,8/22/2023 21:38,PVL_I,8942451,ICP_LQDBM,NI_AV,497,G/L,CPL,475,484.1423948,500,484.1423948,525,8/22/2023 22:35
BM_MCP,8/22/2023 21:38,PVL_I,8942452,ICP_LQDBM,CU_AV,246,G/L,CPL,237.5,242.0711974,250,242.0711974,262.5,8/22/2023 22:35
BM_MCP,8/22/2023 21:38,PVL_I,8942452,ICP_LQDBM,FE_AV,123,MG/L,QWL,121.9,123.033657,125,123.033657,128.1,8/22/2023 22:35
BM_MCP,8/22/2023 21:38,PVL_I,8942452,ICP_LQDBM,FEMGL_AV,122731.478,MG/L,QWL,121900,123033.657,125000,123033.657,128100,8/22/2023 22:35
BM_MCP,8/22/2023 21:38,PVL_I,8942452,ICP_LQDBM,NI_AV,496,G/L,CPL,475,484.1423948,500,484.1423948,525,8/22/2023 22:35
BM_MCP,5/8/2023 22:20,PVL_I,8923040,ICP_LQDBM,CU_AV,247,G/L,CPL,237.5,242.0711974,250,242.0711974,262.5,5/8/2023 23:05
BM_MCP,5/8/2023 22:20,PVL_I,8923040,ICP_LQDBM,FE_AV,125,MG/L,CPL,121.9,123.033657,125,123.033657,128.1,5/8/2023 23:05
BM_MCP,5/8/2023 22:20,PVL_I,8923040,ICP_LQDBM,FEMGL_AV,125340,MG/L,CPL,121900,123033.657,125000,123033.657,128100,5/8/2023 23:05
BM_MCP,5/8/2023 22:20,PVL_I,8923040,ICP_LQDBM,NI_AV,494,G/L,CPL,475,484.1423948,500,484.1423948,525,5/8/2023 23:05
BM_MCP,6/9/2023 22:47,PVL_I,8929197,ICP_LQDBM,FE_AV,124,MG/L,CPL,121.9,123.033657,125,123.033657,128.1,6/10/2023 0:05
BM_MCP,6/9/2023 22:47,PVL_I,8929198,ICP_LQDBM,FE_AV,123,MG/L,QWL,121.9,123.033657,125,123.033657,128.1,6/10/2023 0:05
BM_MCP,6/9/2023 22:48,PVL_I,8929207,ICP_LQDBM,CU_AV,246,G/L,CPL,237.5,242.0711974,250,242.0711974,262.5,6/10/2023 0:05
BM_MCP,6/9/2023 22:48,PVL_I,8929207,ICP_LQDBM,FEMGL_AV,122860,MG/L,QWL,121900,123033.657,125000,123033.657,128100,6/10/2023 0:05
BM_MCP,6/9/2023 22:48,PVL_I,8929207,ICP_LQDBM,NI_AV,496,G/L,CPL,475,484.1423948,500,484.1423948,525,6/10/2023 0:05
BM_MCP,6/9/2023 22:48,PVL_I,8929208,ICP_LQDBM,CU_AV,247,G/L,CPL,237.5,242.0711974,250,242.0711974,262.5,6/10/2023 0:05
BM_MCP,6/9/2023 22:48,PVL_I,8929208,ICP_LQDBM,FEMGL_AV,122580,MG/L,QWL,121900,123033.657,125000,123033.657,128100,6/10/2023 0:05
BM_MCP,6/9/2023 22:48,PVL_I,8929208,ICP_LQDBM,NI_AV,494,G/L,CPL,475,484.1423948,500,484.1423948,525,6/10/2023 0:05
BM_MCP,6/10/2023 20:46,PVL_I,8929369,ICP_LQDBM,CU_AV,248,G/L,CPL,237.5,242.0711974,250,242.0711974,262.5,6/10/2023 22:20
BM_MCP,6/10/2023 20:46,PVL_I,8929369,ICP_LQDBM,FE_AV,123,MG/L,CPL,121.9,123.033657,125,123.033657,128.1,6/10/2023 22:20
BM_MCP,6/10/2023 20:46,PVL_I,8929369,ICP_LQDBM,FEMGL_AV,123320,MG/L,CPL,121900,123033.657,125000,123033.657,128100,6/10/2023 22:20
BM_MCP,6/10/2023 20:46,PVL_I,8929369,ICP_LQDBM,NI_AV,498,G/L,CPL,475,484.1423948,500,484.1423948,525,6/10/2023 22:20
BM_MCP,6/10/2023 20:46,PVL_I,8929370,ICP_LQDBM,CU_AV,249,G/L,CPL,237.5,242.0711974,250,242.0711974,262.5,6/10/2023 22:20
BM_MCP,6/10/2023 20:46,PVL_I,8929370,ICP_LQDBM,FE_AV,124,MG/L,CPL,121.9,123.033657,125,123.033657,128.1,6/10/2023 22:20
BM_MCP,6/10/2023 20:46,PVL_I,8929370,ICP_LQDBM,FEMGL_AV,123710,MG/L,CPL,121900,123033.657,125000,123033.657,128100,6/10/2023 22:20
BM_MCP,6/10/2023 20:46,PVL_I,8929370,ICP_LQDBM,NI_AV,500,G/L,CPL,475,484.1423948,500,484.1423948,525,6/10/2023 22:20
BM_MCP,6/17/2023 8:55,PVL_I,8930588,ICP_LQDBM,FE_AV,127,MG/L,CPL,121.9,123.033657,125,123.033657,128.1,6/17/2023 9:50
BM_MCP,6/17/2023 8:55,PVL_I,8930588,ICP_LQDBM,FEMGL_AV,126690,MG/L,CPL,121900,123033.657,125000,123033.657,128100,6/17/2023 9:50
BM_MCP,6/17/2023 8:55,PVL_I,8930588,ICP_LQDBM,NI_AV,515,G/L,CPL,475,484.1423948,500,484.1423948,525,6/17/2023 9:50
BM_MCP,6/17/2023 8:55,PVL_I,8930589,ICP_LQDBM,FE_AV,127,MG/L,CPL,121.9,123.033657,125,123.033657,128.1,6/17/2023 9:50
BM_MCP,6/17/2023 8:55,PVL_I,8930589,ICP_LQDBM,FEMGL_AV,126910,MG/L,CPL,121900,123033.657,125000,123033.657,128100,6/17/2023 9:50
BM_MCP,6/17/2023 20:24,PVL_I,8930669,ICP_LQDBM,CU_AV,246,G/L,CPL,237.5,242.0711974,250,242.0711974,262.5,6/17/2023 21:20
BM_MCP,6/17/2023 20:24,PVL_I,8930669,ICP_LQDBM,FE_AV,124,MG/L,CPL,121.9,123.033657,125,123.033657,128.1,6/17/2023 21:20
BM_MCP,6/17/2023 20:24,PVL_I,8930669,ICP_LQDBM,FEMGL_AV,123580,MG/L,CPL,121900,123033.657,125000,123033.657,128100,6/17/2023 21:20
BM_MCP,6/17/2023 20:24,PVL_I,8930669,ICP_LQDBM,NI_AV,497,G/L,CPL,475,484.1423948,500,484.1423948,525,6/17/2023 21:20
BM_MCP,6/17/2023 20:24,PVL_I,8930670,ICP_LQDBM,CU_AV,253,G/L,CPL,237.5,242.0711974,250,242.0711974,262.5,6/17/2023 21:20
BM_MCP,6/17/2023 20:24,PVL_I,8930670,ICP_LQDBM,FE_AV,127,MG/L,QWH,121.9,123.033657,125,123.033657,128.1,6/17/2023 21:20
BM_MCP,6/17/2023 20:24,PVL_I,8930670,ICP_LQDBM,FEMGL_AV,127470,MG/L,QWH,121900,123033.657,125000,123033.657,128100,6/17/2023 21:20
BM_MCP,6/17/2023 20:24,PVL_I,8930670,ICP_LQDBM,NI_AV,514,G/L,CPL,475,484.1423948,500,484.1423948,525,6/17/2023 21:20
BM_MCP,6/18/2023 21:50,PVL_I,8930874,ICP_LQDBM,CU_AV,254,G/L,CPL,237.5,242.0711974,250,242.0711974,262.5,6/18/2023 22:35
BM_MCP,6/18/2023 21:50,PVL_I,8930874,ICP_LQDBM,FE_AV,127,MG/L,QWH,121.9,123.033657,125,123.033657,128.1,6/18/2023 22:35
BM_MCP,6/18/2023 21:50,PVL_I,8930874,ICP_LQDBM,FEMGL_AV,127370,MG/L,QWH,121900,123033.657,125000,123033.657,128100,6/18/2023 22:35
BM_MCP,6/18/2023 21:50,PVL_I,8930874,ICP_LQDBM,NI_AV,521,G/L,QWH,475,484.1423948,500,484.1423948,525,6/18/2023 22:35
BM_MCP,6/18/2023 21:50,PVL_I,8930875,ICP_LQDBM,CU_AV,247,G/L,CPL,237.5,242.0711974,250,242.0711974,262.5,6/18/2023 22:35
BM_MCP,6/18/2023 21:50,PVL_I,8930875,ICP_LQDBM,FE_AV,124,MG/L,CPL,121.9,123.033657,125,123.033657,128.1,6/18/2023 22:35
BM_MCP,6/18/2023 21:50,PVL_I,8930875,ICP_LQDBM,FEMGL_AV,123990,MG/L,CPL,121900,123033.657,125000,123033.657,128100,6/18/2023 22:35
BM_MCP,6/18/2023 21:50,PVL_I,8930875,ICP_LQDBM,NI_AV,504,G/L,CPL,475,484.1423948,500,484.1423948,525,6/18/2023 22:35
BM_MCP,6/19/2023 20:33,PVL_I,8931062,ICP_LQDBM,FE_AV,125,MG/L,CPL,121.9,123.033657,125,123.033657,128.1,6/19/2023 21:05
BM_MCP,6/19/2023 20:33,PVL_I,8931063,ICP_LQDBM,FE_AV,125,MG/L,CPL,121.9,123.033657,125,123.033657,128.1,6/19/2023 21:05
BM_MCP,6/20/2023 8:40,PVL_I,8931149,ICP_LQDBM,FE_AV,124,MG/L,CPL,121.9,123.033657,125,123.033657,128.1,6/20/2023 9:20
BM_MCP,6/20/2023 8:40,PVL_I,8931149,ICP_LQDBM,FEMGL_AV,123610,MG/L,CPL,121900,123033.657,125000,123033.657,128100,6/20/2023 9:20
BM_MCP,6/20/2023 8:40,PVL_I,8931149,ICP_LQDBM,NI_AV,502,G/L,CPL,475,484.1423948,500,484.1423948,525,6/20/2023 9:20
BM_MCP,6/20/2023 8:40,PVL_I,8931150,ICP_LQDBM,FE_AV,124,MG/L,CPL,121.9,123.033657,125,123.033657,128.1,6/20/2023 9:20
BM_MCP,6/20/2023 8:40,PVL_I,8931150,ICP_LQDBM,FEMGL_AV,123740,MG/L,CPL,121900,123033.657,125000,123033.657,128100,6/20/2023 9:20
BM_MCP,6/20/2023 8:40,PVL_I,8931150,ICP_LQDBM,NI_AV,502,G/L,CPL,475,484.1423948,500,484.1423948,525,6/20/2023 9:20
BM_MCP,6/20/2023 20:49,PVL_I,8931258,ICP_LQDBM,CU_AV,250,G/L,CPL,237.5,242.0711974,250,242.0711974,262.5,6/20/2023 22:35
BM_MCP,6/20/2023 20:49,PVL_I,8931258,ICP_LQDBM,FEMGL_AV,125680,MG/L,CPL,121900,123033.657,125000,123033.657,128100,6/20/2023 22:35
BM_MCP,6/20/2023 20:49,PVL_I,8931258,ICP_LQDBM,NI_AV,511,G/L,CPL,475,484.1423948,500,484.1423948,525,6/20/2023 22:35
BM_MCP,6/20/2023 20:49,PVL_I,8931259,ICP_LQDBM,CU_AV,251,G/L,CPL,237.5,242.0711974,250,242.0711974,262.5,6/20/2023 22:35
BM_MCP,6/20/2023 20:49,PVL_I,8931259,ICP_LQDBM,FEMGL_AV,126550,MG/L,CPL,121900,123033.657,125000,123033.657,128100,6/20/2023 22:35
BM_MCP,6/20/2023 20:49,PVL_I,8931259,ICP_LQDBM,NI_AV,515,G/L,CPL,475,484.1423948,500,484.1423948,525,6/20/2023 22:35
BM_MCP,6/20/2023 20:49,PVL_I,8931248,ICP_LQDBM,FE_AV,125,MG/L,CPL,121.9,123.033657,125,123.033657,128.1,6/20/2023 22:35
BM_MCP,6/20/2023 20:49,PVL_I,8931249,ICP_LQDBM,FE_AV,126,MG/L,CPL,121.9,123.033657,125,123.033657,128.1,6/20/2023 22:35
BM_MCP,6/30/2023 21:40,PVL_I,8933179,ICP_LQDBM,CU_AV,243,G/L,CPL,237.5,242.0711974,250,242.0711974,262.5,6/30/2023 22:35
BM_MCP,6/30/2023 21:40,PVL_I,8933179,ICP_LQDBM,FE_AV,127,MG/L,QWH,121.9,123.033657,125,123.033657,128.1,6/30/2023 22:35
BM_MCP,6/30/2023 21:40,PVL_I,8933179,ICP_LQDBM,FEMGL_AV,127270,MG/L,QWH,121900,123033.657,125000,123033.657,128100,6/30/2023 22:35
BM_MCP,6/30/2023 21:40,PVL_I,8933179,ICP_LQDBM,NI_AV,513,G/L,CPL,475,484.1423948,500,484.1423948,525,6/30/2023 22:35
BM_MCP,6/30/2023 21:40,PVL_I,8933180,ICP_LQDBM,CU_AV,241,G/L,QWL,237.5,242.0711974,250,242.0711974,262.5,6/30/2023 22:35
BM_MCP,6/30/2023 21:40,PVL_I,8933180,ICP_LQDBM,FE_AV,127,MG/L,QWH,121.9,123.033657,125,123.033657,128.1,6/30/2023 22:35
BM_MCP,6/30/2023 21:40,PVL_I,8933180,ICP_LQDBM,FEMGL_AV,127050,MG/L,QWH,121900,123033.657,125000,123033.657,128100,6/30/2023 22:35
BM_MCP,6/30/2023 21:40,PVL_I,8933180,ICP_LQDBM,NI_AV,515,G/L,CPL,475,484.1423948,500,484.1423948,525,6/30/2023 22:35
BM_MCP,6/12/2023 20:16,PVL_I,8929756,ICP_LQDBM,CU_AV,249,G/L,CPL,237.5,242.0711974,250,242.0711974,262.5,6/12/2023 21:05
BM_MCP,6/12/2023 20:16,PVL_I,8929756,ICP_LQDBM,FE_AV,123,MG/L,QWL,121.9,123.033657,125,123.033657,128.1,6/12/2023 21:05
BM_MCP,6/12/2023 20:16,PVL_I,8929756,ICP_LQDBM,FEMGL_AV,122840,MG/L,QWL,121900,123033.657,125000,123033.657,128100,6/12/2023 21:05
BM_MCP,6/12/2023 20:16,PVL_I,8929756,ICP_LQDBM,NI_AV,493,G/L,CPL,475,484.1423948,500,484.1423948,525,6/12/2023 21:05
BM_MCP,6/12/2023 20:16,PVL_I,8929757,ICP_LQDBM,CU_AV,247,G/L,CPL,237.5,242.0711974,250,242.0711974,262.5,6/12/2023 21:05
BM_MCP,6/12/2023 20:16,PVL_I,8929757,ICP_LQDBM,FE_AV,122,MG/L,QWL,121.9,123.033657,125,123.033657,128.1,6/12/2023 21:05
BM_MCP,6/12/2023 20:16,PVL_I,8929757,ICP_LQDBM,FEMGL_AV,121940,MG/L,QWL,121900,123033.657,125000,123033.657,128100,6/12/2023 21:05
BM_MCP,6/12/2023 20:16,PVL_I,8929757,ICP_LQDBM,NI_AV,486,G/L,CPL,475,484.1423948,500,484.1423948,525,6/12/2023 21:05
BM_MCP,6/13/2023 9:35,PVL_I,8929882,ICP_LQDBM,FE_AV,123,MG/L,CPL,121.9,123.033657,125,123.033657,128.1,6/13/2023 10:20
BM_MCP,6/13/2023 9:35,PVL_I,8929882,ICP_LQDBM,FEMGL_AV,123290,MG/L,CPL,121900,123033.657,125000,123033.657,128100,6/13/2023 10:20
BM_MCP,6/13/2023 9:35,PVL_I,8929882,ICP_LQDBM,NI_AV,495,G/L,CPL,475,484.1423948,500,484.1423948,525,6/13/2023 10:20
BM_MCP,6/13/2023 9:35,PVL_I,8929883,ICP_LQDBM,FE_AV,123,MG/L,QWL,121.9,123.033657,125,123.033657,128.1,6/13/2023 10:20
BM_MCP,6/13/2023 9:35,PVL_I,8929883,ICP_LQDBM,FEMGL_AV,122920,MG/L,QWL,121900,123033.657,125000,123033.657,128100,6/13/2023 10:20
BM_MCP,6/13/2023 9:35,PVL_I,8929883,ICP_LQDBM,NI_AV,493,G/L,CPL,475,484.1423948,500,484.1423948,525,6/13/2023 10:20
BM_MCP,6/22/2023 9:15,PVL_I,8931575,ICP_LQDBM,FE_AV,127,MG/L,QWH,121.9,123.033657,125,123.033657,128.1,6/22/2023 14:20
BM_MCP,6/22/2023 9:15,PVL_I,8931575,ICP_LQDBM,FEMGL_AV,127060,MG/L,QWH,121900,123033.657,125000,123033.657,128100,6/22/2023 14:20
BM_MCP,6/22/2023 9:15,PVL_I,8931575,ICP_LQDBM,NI_AV,507,G/L,CPL,475,484.1423948,500,484.1423948,525,6/22/2023 14:20
BM_MCP,6/22/2023 9:15,PVL_I,8931576,ICP_LQDBM,FE_AV,128,MG/L,QWH,121.9,123.033657,125,123.033657,128.1,6/22/2023 14:20
BM_MCP,6/22/2023 9:15,PVL_I,8931576,ICP_LQDBM,FEMGL_AV,127800,MG/L,QWH,121900,123033.657,125000,123033.657,128100,6/22/2023 14:20
BM_MCP,6/22/2023 9:15,PVL_I,8931576,ICP_LQDBM,NI_AV,520,G/L,QWH,475,484.1423948,500,484.1423948,525,6/22/2023 14:20
BM_MCP,6/22/2023 21:46,PVL_I,8931645,ICP_LQDBM,CU_AV,251,G/L,CPL,237.5,242.0711974,250,242.0711974,262.5,6/22/2023 22:35
BM_MCP,6/22/2023 21:46,PVL_I,8931645,ICP_LQDBM,FE_AV,126,MG/L,CPL,121.9,123.033657,125,123.033657,128.1,6/22/2023 22:35
BM_MCP,6/22/2023 21:46,PVL_I,8931645,ICP_LQDBM,FEMGL_AV,126270,MG/L,CPL,121900,123033.657,125000,123033.657,128100,6/22/2023 22:35
BM_MCP,6/22/2023 21:46,PVL_I,8931645,ICP_LQDBM,NI_AV,521,G/L,QWH,475,484.1423948,500,484.1423948,525,6/22/2023 22:35
BM_MCP,6/22/2023 21:46,PVL_I,8931646,ICP_LQDBM,CU_AV,241,G/L,QWL,237.5,242.0711974,250,242.0711974,262.5,6/22/2023 22:35
BM_MCP,6/22/2023 21:46,PVL_I,8931646,ICP_LQDBM,FE_AV,122,MG/L,QWL,121.9,123.033657,125,123.033657,128.1,6/22/2023 22:35
BM_MCP,6/22/2023 21:46,PVL_I,8931646,ICP_LQDBM,FEMGL_AV,121950,MG/L,QWL,121900,123033.657,125000,123033.657,128100,6/22/2023 22:35
BM_MCP,6/22/2023 21:46,PVL_I,8931646,ICP_LQDBM,NI_AV,505,G/L,CPL,475,484.1423948,500,484.1423948,525,6/22/2023 22:35
BM_MCP,6/24/2023 19:58,PVL_I,8932030,ICP_LQDBM,CU_AV,249,G/L,CPL,237.5,242.0711974,250,242.0711974,262.5,6/24/2023 21:05
BM_MCP,6/24/2023 19:58,PVL_I,8932030,ICP_LQDBM,FE_AV,126,MG/L,CPL,121.9,123.033657,125,123.033657,128.1,6/24/2023 21:05
BM_MCP,6/24/2023 19:58,PVL_I,8932030,ICP_LQDBM,FEMGL_AV,125570,MG/L,CPL,121900,123033.657,125000,123033.657,128100,6/24/2023 21:05
BM_MCP,6/24/2023 19:58,PVL_I,8932030,ICP_LQDBM,NI_AV,513,G/L,CPL,475,484.1423948,500,484.1423948,525,6/24/2023 21:05
BM_MCP,6/24/2023 19:58,PVL_I,8932031,ICP_LQDBM,CU_AV,250,G/L,CPL,237.5,242.0711974,250,242.0711974,262.5,6/24/2023 21:05
BM_MCP,6/24/2023 19:58,PVL_I,8932031,ICP_LQDBM,FE_AV,127,MG/L,CPL,121.9,123.033657,125,123.033657,128.1,6/24/2023 21:05
BM_MCP,6/24/2023 19:58,PVL_I,8932031,ICP_LQDBM,FEMGL_AV,126520,MG/L,CPL,121900,123033.657,125000,123033.657,128100,6/24/2023 21:05
BM_MCP,6/24/2023 19:58,PVL_I,8932031,ICP_LQDBM,NI_AV,518,G/L,QWH,475,484.1423948,500,484.1423948,525,6/24/2023 21:05
BM_MCP,6/26/2023 9:11,PVL_I,8932309,ICP_LQDBM,FE_AV,123,MG/L,QWL,121.9,123.033657,125,123.033657,128.1,6/26/2023 10:05
BM_MCP,6/26/2023 9:11,PVL_I,8932309,ICP_LQDBM,FEMGL_AV,122740,MG/L,QWL,121900,123033.657,125000,123033.657,128100,6/26/2023 10:05
BM_MCP,6/26/2023 9:11,PVL_I,8932309,ICP_LQDBM,NI_AV,501,G/L,CPL,475,484.1423948,500,484.1423948,525,6/26/2023 10:05
BM_MCP,6/26/2023 9:11,PVL_I,8932310,ICP_LQDBM,FE_AV,124,MG/L,CPL,121.9,123.033657,125,123.033657,128.1,6/26/2023 10:05
BM_MCP,6/26/2023 9:11,PVL_I,8932310,ICP_LQDBM,FEMGL_AV,124000,MG/L,CPL,121900,123033.657,125000,123033.657,128100,6/26/2023 10:05
BM_MCP,6/26/2023 9:11,PVL_I,8932310,ICP_LQDBM,NI_AV,506,G/L,CPL,475,484.1423948,500,484.1423948,525,6/26/2023 10:05
BM_MCP,7/10/2023 21:06,PVL_I,8934904,ICP_LQDBM,CU_AV,251,G/L,CPL,237.5,242.0711974,250,242.0711974,262.5,7/10/2023 22:05
BM_MCP,7/10/2023 21:06,PVL_I,8934904,ICP_LQDBM,FE_AV,127,MG/L,QWH,121.9,123.033657,125,123.033657,128.1,7/10/2023 22:05
BM_MCP,7/10/2023 21:06,PVL_I,8934904,ICP_LQDBM,FEMGL_AV,127340,MG/L,QWH,121900,123033.657,125000,123033.657,128100,7/10/2023 22:05
BM_MCP,7/10/2023 21:06,PVL_I,8934904,ICP_LQDBM,NI_AV,514,G/L,CPL,475,484.1423948,500,484.1423948,525,7/10/2023 22:05
BM_MCP,7/10/2023 21:06,PVL_I,8934905,ICP_LQDBM,CU_AV,241,G/L,QWL,237.5,242.0711974,250,242.0711974,262.5,7/10/2023 22:05
BM_MCP,7/10/2023 21:06,PVL_I,8934905,ICP_LQDBM,FE_AV,127,MG/L,QWH,121.9,123.033657,125,123.033657,128.1,7/10/2023 22:05
BM_MCP,7/10/2023 21:06,PVL_I,8934905,ICP_LQDBM,FEMGL_AV,127200,MG/L,QWH,121900,123033.657,125000,123033.657,128100,7/10/2023 22:05
BM_MCP,7/10/2023 21:06,PVL_I,8934905,ICP_LQDBM,NI_AV,519,G/L,QWH,475,484.1423948,500,484.1423948,525,7/10/2023 22:05
BM_MCP,7/11/2023 20:41,PVL_I,8935140,ICP_LQDBM,CU_AV,249,G/L,CPL,237.5,242.0711974,250,242.0711974,262.5,7/11/2023 21:20
BM_MCP,7/11/2023 20:41,PVL_I,8935140,ICP_LQDBM,FE_AV,125,MG/L,CPL,121.9,123.033657,125,123.033657,128.1,7/11/2023 21:20
BM_MCP,7/11/2023 20:41,PVL_I,8935140,ICP_LQDBM,FEMGL_AV,124990,MG/L,CPL,121900,123033.657,125000,123033.657,128100,7/11/2023 21:20
BM_MCP,7/11/2023 20:41,PVL_I,8935140,ICP_LQDBM,NI_AV,502,G/L,CPL,475,484.1423948,500,484.1423948,525,7/11/2023 21:20
BM_MCP,7/11/2023 20:41,PVL_I,8935141,ICP_LQDBM,CU_AV,255,G/L,CPL,237.5,242.0711974,250,242.0711974,262.5,7/11/2023 21:20
BM_MCP,7/11/2023 20:41,PVL_I,8935141,ICP_LQDBM,FE_AV,128,MG/L,QWH,121.9,123.033657,125,123.033657,128.1,7/11/2023 21:20
BM_MCP,7/11/2023 20:41,PVL_I,8935141,ICP_LQDBM,FEMGL_AV,127850,MG/L,QWH,121900,123033.657,125000,123033.657,128100,7/11/2023 21:20
BM_MCP,7/11/2023 20:41,PVL_I,8935141,ICP_LQDBM,NI_AV,520,G/L,QWH,475,484.1423948,500,484.1423948,525,7/11/2023 21:20
BM_MCP,7/12/2023 9:55,PVL_I,8935249,ICP_LQDBM,FE_AV,127,MG/L,QWH,121.9,123.033657,125,123.033657,128.1,7/12/2023 10:50
BM_MCP,7/12/2023 9:55,PVL_I,8935249,ICP_LQDBM,FEMGL_AV,127450,MG/L,QWH,121900,123033.657,125000,123033.657,128100,7/12/2023 10:50
BM_MCP,7/12/2023 9:55,PVL_I,8935249,ICP_LQDBM,NI_AV,508,G/L,CPL,475,484.1423948,500,484.1423948,525,7/12/2023 10:50
BM_MCP,7/12/2023 9:55,PVL_I,8935250,ICP_LQDBM,FE_AV,127,MG/L,QWH,121.9,123.033657,125,123.033657,128.1,7/12/2023 10:50
BM_MCP,7/12/2023 9:55,PVL_I,8935250,ICP_LQDBM,FEMGL_AV,127410,MG/L,QWH,121900,123033.657,125000,123033.657,128100,7/12/2023 10:50
BM_MCP,9/10/2023 8:33,PVL_I,8945740,ICP_LQDBM,FE_AV,125,MG/L,CPL,121.9,123.033657,125,123.033657,128.1,9/10/2023 9:05
BM_MCP,9/10/2023 8:33,PVL_I,8945740,ICP_LQDBM,FEMGL_AV,125187.654,MG/L,CPL,121900,123033.657,125000,123033.657,128100,9/10/2023 9:05
BM_MCP,9/10/2023 8:33,PVL_I,8945740,ICP_LQDBM,NI_AV,509,G/L,CPL,475,484.1423948,500,484.1423948,525,9/10/2023 9:05
BM_MCP,9/10/2023 8:33,PVL_I,8945741,ICP_LQDBM,FE_AV,128,MG/L,QWH,121.9,123.033657,125,123.033657,128.1,9/10/2023 9:05
BM_MCP,9/10/2023 8:33,PVL_I,8945741,ICP_LQDBM,FEMGL_AV,128011.742,MG/L,QWH,121900,123033.657,125000,123033.657,128100,9/10/2023 9:05
BM_MCP,9/10/2023 8:33,PVL_I,8945741,ICP_LQDBM,NI_AV,522,G/L,QWH,475,484.1423948,500,484.1423948,525,9/10/2023 9:05
BM_MCP,7/6/2023 20:46,PVL_I,8934202,ICP_LQDBM,CU_AV,248,G/L,CPL,237.5,242.0711974,250,242.0711974,262.5,7/6/2023 22:35
BM_MCP,7/6/2023 20:46,PVL_I,8934202,ICP_LQDBM,FEMGL_AV,125830,MG/L,CPL,121900,123033.657,125000,123033.657,128100,7/6/2023 22:35
BM_MCP,7/6/2023 20:46,PVL_I,8934202,ICP_LQDBM,NI_AV,496,G/L,CPL,475,484.1423948,500,484.1423948,525,7/6/2023 22:35
BM_MCP,7/6/2023 20:46,PVL_I,8934203,ICP_LQDBM,CU_AV,251,G/L,CPL,237.5,242.0711974,250,242.0711974,262.5,7/6/2023 22:35
BM_MCP,7/6/2023 20:46,PVL_I,8934203,ICP_LQDBM,FEMGL_AV,127940,MG/L,QWH,121900,123033.657,125000,123033.657,128100,7/6/2023 22:35
BM_MCP,7/6/2023 20:46,PVL_I,8934203,ICP_LQDBM,NI_AV,513,G/L,CPL,475,484.1423948,500,484.1423948,525,7/6/2023 22:35
BM_MCP,7/7/2023 20:52,PVL_I,8934352,ICP_LQDBM,CU_AV,248,G/L,CPL,237.5,242.0711974,250,242.0711974,262.5,7/7/2023 22:35
BM_MCP,7/7/2023 20:52,PVL_I,8934352,ICP_LQDBM,FE_AV,127,MG/L,CPL,121.9,123.033657,125,123.033657,128.1,7/7/2023 22:35
BM_MCP,7/7/2023 20:52,PVL_I,8934352,ICP_LQDBM,FEMGL_AV,126780,MG/L,CPL,121900,123033.657,125000,123033.657,128100,7/7/2023 22:35
BM_MCP,7/7/2023 20:52,PVL_I,8934352,ICP_LQDBM,NI_AV,504,G/L,CPL,475,484.1423948,500,484.1423948,525,7/7/2023 22:35
